series_id,year,period,value,Seasonally Adjusted,Measure,Area
LAUST480000000000006          ,2021,M04,    14060909,False,Labor Force,48
LAUST480000000000006          ,2021,M05,    14068550,False,Labor Force,48
LAUST480000000000006          ,2021,M06,    14126847,False,Labor Force,48
LAUST480000000000006          ,2021,M07,    14191587,False,Labor Force,48
LAUST480000000000006          ,2021,M08,    14192497,False,Labor Force,48
LAUST480000000000007          ,2020,M01,        61.6,False,Employment-Population Ratio,48
LAUST480000000000007          ,2020,M02,        62.1,False,Employment-Population Ratio,48
LAUST480000000000007          ,2020,M03,        59.7,False,Employment-Population Ratio,48
LAUST480000000000007          ,2020,M04,        52.3,False,Employment-Population Ratio,48
LAUST480000000000007          ,2020,M05,        53.8,False,Employment-Population Ratio,48
LAUST480000000000007          ,2020,M06,        56.7,False,Employment-Population Ratio,48
LAUST480000000000007          ,2020,M07,        56.8,False,Employment-Population Ratio,48
LAUST480000000000007          ,2020,M08,        58.7,False,Employment-Population Ratio,48
LAUST480000000000007          ,2020,M09,        57.6,False,Employment-Population Ratio,48
LAUST480000000000007          ,2020,M10,        59.0,False,Employment-Population Ratio,48
LAUST480000000000007          ,2020,M11,        58.3,False,Employment-Population Ratio,48
LAUST480000000000007          ,2020,M12,        58.8,False,Employment-Population Ratio,48
LAUST480000000000007          ,2020,M13,        57.9,False,Employment-Population Ratio,48
LAUST480000000000007          ,2021,M01,        57.8,False,Employment-Population Ratio,48
LAUST480000000000007          ,2021,M02,        57.7,False,Employment-Population Ratio,48
LAUST480000000000007          ,2021,M03,        58.1,False,Employment-Population Ratio,48
LAUST480000000000007          ,2021,M04,        58.4,False,Employment-Population Ratio,48
LAUST480000000000007          ,2021,M05,        58.6,False,Employment-Population Ratio,48
LAUST480000000000007          ,2021,M06,        58.3,False,Employment-Population Ratio,48
LAUST480000000000007          ,2021,M07,        58.9,False,Employment-Population Ratio,48
LAUST480000000000007          ,2021,M08,        59.2,False,Employment-Population Ratio,48
LAUST480000000000008          ,2020,M01,        64.0,False,Labor Force Participation Rate,48
LAUST480000000000008          ,2020,M02,        64.4,False,Labor Force Participation Rate,48
LAUST480000000000008          ,2020,M03,        62.9,False,Labor Force Participation Rate,48
LAUST480000000000008          ,2020,M04,        60.0,False,Labor Force Participation Rate,48
LAUST480000000000008          ,2020,M05,        60.9,False,Labor Force Participation Rate,48
LAUST480000000000008          ,2020,M06,        63.2,False,Labor Force Participation Rate,48
LAUST480000000000008          ,2020,M07,        62.8,False,Labor Force Participation Rate,48
LAUST480000000000008          ,2020,M08,        63.1,False,Labor Force Participation Rate,48
LAUST480000000000008          ,2020,M09,        62.6,False,Labor Force Participation Rate,48
LAUST480000000000008          ,2020,M10,        63.4,False,Labor Force Participation Rate,48
LAUST480000000000008          ,2020,M11,        62.7,False,Labor Force Participation Rate,48
LAUST480000000000008          ,2020,M12,        63.0,False,Labor Force Participation Rate,48
LAUST480000000000008          ,2020,M13,        62.7,False,Labor Force Participation Rate,48
LAUST480000000000008          ,2021,M01,        62.4,False,Labor Force Participation Rate,48
LAUST480000000000008          ,2021,M02,        62.4,False,Labor Force Participation Rate,48
LAUST480000000000008          ,2021,M03,        62.6,False,Labor Force Participation Rate,48
LAUST480000000000008          ,2021,M04,        62.3,False,Labor Force Participation Rate,48
LAUST480000000000008          ,2021,M05,        62.3,False,Labor Force Participation Rate,48
LAUST480000000000008          ,2021,M06,        62.5,False,Labor Force Participation Rate,48
LAUST480000000000008          ,2021,M07,        62.7,False,Labor Force Participation Rate,48
LAUST480000000000008          ,2021,M08,        62.6,False,Labor Force Participation Rate,48
LAUST480000000000009          ,2020,M01,    22136086,False,Civilian Non-Institutional Population,48
LAUST480000000000009          ,2020,M02,    22163701,False,Civilian Non-Institutional Population,48
LAUST480000000000009          ,2020,M03,    22192219,False,Civilian Non-Institutional Population,48
LAUST480000000000009          ,2020,M04,    22222320,False,Civilian Non-Institutional Population,48
LAUST480000000000009          ,2020,M05,    22245728,False,Civilian Non-Institutional Population,48
LAUST480000000000009          ,2020,M06,    22271053,False,Civilian Non-Institutional Population,48
LAUST480000000000009          ,2020,M07,    22296608,False,Civilian Non-Institutional Population,48
LAUST480000000000009          ,2020,M08,    22327142,False,Civilian Non-Institutional Population,48
LAUST480000000000009          ,2020,M09,    22358893,False,Civilian Non-Institutional Population,48
LAUST480000000000009          ,2020,M10,    22389388,False,Civilian Non-Institutional Population,48
LAUST480000000000009          ,2020,M11,    22418959,False,Civilian Non-Institutional Population,48
LAUST480000000000009          ,2020,M12,    22447253,False,Civilian Non-Institutional Population,48
LAUST480000000000009          ,2020,M13,    22289113,False,Civilian Non-Institutional Population,48
LAUST480000000000009          ,2021,M01,    22474687,False,Civilian Non-Institutional Population,48
LAUST480000000000009          ,2021,M02,    22500029,False,Civilian Non-Institutional Population,48
LAUST480000000000009          ,2021,M03,    22526074,False,Civilian Non-Institutional Population,48
LAUST480000000000009          ,2021,M04,    22553742,False,Civilian Non-Institutional Population,48
LAUST480000000000009          ,2021,M05,    22581633,False,Civilian Non-Institutional Population,48
LAUST480000000000009          ,2021,M06,    22611404,False,Civilian Non-Institutional Population,48
LAUST480000000000009          ,2021,M07,    22641284,False,Civilian Non-Institutional Population,48
LAUST480000000000009          ,2021,M08,    22672578,False,Civilian Non-Institutional Population,48
LAUST490000000000003          ,2020,M01,         2.7,False,Unemployment Rate,49
LAUST490000000000003          ,2020,M02,         2.7,False,Unemployment Rate,49
LAUST490000000000003          ,2020,M03,         2.9,False,Unemployment Rate,49
LAUST490000000000003          ,2020,M04,        10.2,False,Unemployment Rate,49
LAUST490000000000003          ,2020,M05,         7.6,False,Unemployment Rate,49
LAUST490000000000003          ,2020,M06,         6.4,False,Unemployment Rate,49
LAUST490000000000003          ,2020,M07,         5.5,False,Unemployment Rate,49
LAUST490000000000003          ,2020,M08,         4.8,False,Unemployment Rate,49
LAUST490000000000003          ,2020,M09,         4.0,False,Unemployment Rate,49
LAUST490000000000003          ,2020,M10,         3.4,False,Unemployment Rate,49
LAUST490000000000003          ,2020,M11,         3.2,False,Unemployment Rate,49
LAUST490000000000003          ,2020,M12,         3.0,False,Unemployment Rate,49
LAUST490000000000003          ,2020,M13,         4.7,False,Unemployment Rate,49
LAUST490000000000003          ,2021,M01,         3.5,False,Unemployment Rate,49
LAUST490000000000003          ,2021,M02,         3.6,False,Unemployment Rate,49
LAUST490000000000003          ,2021,M03,         2.9,False,Unemployment Rate,49
LAUST490000000000003          ,2021,M04,         2.8,False,Unemployment Rate,49
LAUST490000000000003          ,2021,M05,         2.7,False,Unemployment Rate,49
LAUST490000000000003          ,2021,M06,         3.1,False,Unemployment Rate,49
LAUST490000000000003          ,2021,M07,         2.6,False,Unemployment Rate,49
LAUST490000000000003          ,2021,M08,         2.5,False,Unemployment Rate,49
LAUST490000000000004          ,2020,M01,       43232,False,Unemployment,49
LAUST490000000000004          ,2020,M02,       43633,False,Unemployment,49
LAUST490000000000004          ,2020,M03,       47156,False,Unemployment,49
LAUST490000000000004          ,2020,M04,      163709,False,Unemployment,49
LAUST490000000000004          ,2020,M05,      120686,False,Unemployment,49
LAUST490000000000004          ,2020,M06,      106325,False,Unemployment,49
LAUST490000000000004          ,2020,M07,       91049,False,Unemployment,49
LAUST490000000000004          ,2020,M08,       78638,False,Unemployment,49
LAUST490000000000004          ,2020,M09,       66216,False,Unemployment,49
LAUST490000000000004          ,2020,M10,       55454,False,Unemployment,49
LAUST490000000000004          ,2020,M11,       51990,False,Unemployment,49
LAUST490000000000004          ,2020,M12,       49109,False,Unemployment,49
LAUST490000000000004          ,2020,M13,       76433,False,Unemployment,49
LAUST490000000000004          ,2021,M01,       56740,False,Unemployment,49
LAUST490000000000004          ,2021,M02,       59216,False,Unemployment,49
LAUST490000000000004          ,2021,M03,       46785,False,Unemployment,49
LAUST490000000000004          ,2021,M04,       46280,False,Unemployment,49
LAUST490000000000004          ,2021,M05,       45109,False,Unemployment,49
LAUST490000000000004          ,2021,M06,       51466,False,Unemployment,49
LAUST490000000000004          ,2021,M07,       44211,False,Unemployment,49
LAUST490000000000004          ,2021,M08,       42593,False,Unemployment,49
LAUST490000000000005          ,2020,M01,     1586011,False,Employment,49
LAUST490000000000005          ,2020,M02,     1596506,False,Employment,49
LAUST490000000000005          ,2020,M03,     1578898,False,Employment,49
LAUST490000000000005          ,2020,M04,     1447664,False,Employment,49
LAUST490000000000005          ,2020,M05,     1458452,False,Employment,49
LAUST490000000000005          ,2020,M06,     1547312,False,Employment,49
LAUST490000000000005          ,2020,M07,     1557671,False,Employment,49
LAUST490000000000005          ,2020,M08,     1567692,False,Employment,49
LAUST490000000000005          ,2020,M09,     1575555,False,Employment,49
LAUST490000000000005          ,2020,M10,     1581811,False,Employment,49
LAUST490000000000005          ,2020,M11,     1591263,False,Employment,49
LAUST490000000000005          ,2020,M12,     1580547,False,Employment,49
LAUST490000000000005          ,2020,M13,     1555782,False,Employment,49
LAUST490000000000005          ,2021,M01,     1584569,False,Employment,49
LAUST490000000000005          ,2021,M02,     1582593,False,Employment,49
LAUST490000000000005          ,2021,M03,     1589974,False,Employment,49
LAUST490000000000005          ,2021,M04,     1595835,False,Employment,49
LAUST490000000000005          ,2021,M05,     1620520,False,Employment,49
LAUST490000000000005          ,2021,M06,     1625476,False,Employment,49
LAUST490000000000005          ,2021,M07,     1627870,False,Employment,49
LAUST490000000000005          ,2021,M08,     1632235,False,Employment,49
LAUST490000000000006          ,2020,M01,     1629243,False,Labor Force,49
LAUST490000000000006          ,2020,M02,     1640139,False,Labor Force,49
LAUST490000000000006          ,2020,M03,     1626054,False,Labor Force,49
LAUST490000000000006          ,2020,M04,     1611373,False,Labor Force,49
LAUST490000000000006          ,2020,M05,     1579138,False,Labor Force,49
LAUST490000000000006          ,2020,M06,     1653637,False,Labor Force,49
LAUST490000000000006          ,2020,M07,     1648720,False,Labor Force,49
LAUST490000000000006          ,2020,M08,     1646330,False,Labor Force,49
LAUST490000000000006          ,2020,M09,     1641771,False,Labor Force,49
LAUST490000000000006          ,2020,M10,     1637265,False,Labor Force,49
LAUST490000000000006          ,2020,M11,     1643253,False,Labor Force,49
LAUST490000000000006          ,2020,M12,     1629656,False,Labor Force,49
LAUST490000000000006          ,2020,M13,     1632215,False,Labor Force,49
LAUST490000000000006          ,2021,M01,     1641309,False,Labor Force,49
LAUST490000000000006          ,2021,M02,     1641809,False,Labor Force,49
LAUST490000000000006          ,2021,M03,     1636759,False,Labor Force,49
